Close Date,Created Date,Amount,Opportunities Won,Opportunity ID,Account ID,Opportunity Name,Stage,Probability (%),Opportunity Type,Lead Source,Forecast Category,Owner ID,Days In Stage,Fiscal Quarter,Opportunity Owner,Account Name,Account Type,Billing City,Billing State/Province,Billing Zip/Postal Code,Billing Country,Industry,Annual Revenue,Account Rating,Days to Close
9/12/2024,10/1/2024,718931.664,0,006al000004i3iyAAA,001al00000jXbjcAAC,"Salas, Olson and Cole-New Business-2024-September-5k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tKAAS,13,3,James Harrington,"Salas, Olson and Cole",Mid-Market,Adelaide,SA,5000,Australia,Retail,,,59
9/12/2024,8/16/2024,857972.808,0,006al000004i3XKAAY,001al00000jXbjuAAC,Shaw-Herrera-New Business-2024-September-6k,Proposal/Quote,75,New Business,,BestCase,005al000003E0tQAAS,13,3,Prakash Das,Shaw-Herrera,Mid-Market,Chicago,IL,60007,USA,Retail,,,105
9/12/2024,9/1/2024,698091.6096,0,006al000004i3rAAAQ,001al00000jXbjlAAC,"Lewis, Shaffer and Miles-New Business-2024-September-5k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tGAAS,13,3,Andre Mcgee,"Lewis, Shaffer and Miles",Mid-Market,Basel,Basel-Stadt,4001,Switzerland,Banking,,,89
9/12/2024,10/12/2024,807112.449,0,006al000004i3p0AAA,001al00000jXbiDAAS,"Butler, Macdonald and Brown-New Business-2024-September-5k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tnAAC,13,3,Andrea Bowden,"Butler, Macdonald and Brown",Small Business,Nelson,Nelson,7010,New Zealand,Technology,,,48
9/12/2024,9/9/2024,795504.996,0,006al000004i3kQAAQ,001al00000jXbixAAC,"Davis, Rogers and Butler-New Business-2024-September-5k",Qualification,20,New Business,,Pipeline,005al000003E0thAAC,13,3,Chris Post,"Davis, Rogers and Butler",Small Business,Dunedin,Otago,9016,New Zealand,Retail,,,81
9/12/2024,9/21/2024,720356.076,0,006al000004i3WNAAY,001al00000jXbixAAC,"Davis, Rogers and Butler-New Business-2024-September-5k",Qualification,20,New Business,,Pipeline,005al000003E0thAAC,13,3,Chris Post,"Davis, Rogers and Butler",Small Business,Dunedin,Otago,9016,New Zealand,Retail,,,69
9/12/2024,8/13/2024,7080242.4,0,006al000004i3KgAAI,001al00000jXbgqAAC,XPower - New Business - 44K,Qualification,20,New Business,Referral,Pipeline,005al000003DxgTAAS,13,3,John Demby,XPower,Mid-Market,New York,NY,10011,USA,Healthcare & Life Sciences,420000000,Warm,108
9/10/2024,9/2/2024,8230507.362,0,006al000004i3RwAAI,001al00000jXbjYAAS,Silva Ltd-New Business-2024-September-59k,Negotiation,90,New Business,,Forecast,005al000003E0tGAAS,13,3,Andre Mcgee,Silva Ltd,Small Business,Palmerston North,Manawatu-Wanganui,4410,New Zealand,Banking,,,86
9/10/2024,10/1/2024,28985124.564,0,006al000004i3sZAAQ,001al00000jXbi2AAC,Moore-Martin-New Business-2024-September-246k,Negotiation,90,New Business,,Forecast,005al000003E0tiAAC,13,3,Mark Kingston,Moore-Martin,Partner,Genoa,Liguria,16100,Italy,Retail,,,57
9/9/2024,8/18/2024,709305.0624,0,006al000004i3ilAAA,001al00000jXbhqAAC,"Accusage, Inc.-Add-On Business-2024-September-5k",Negotiation,90,Add-On Business,,Forecast,005al000003E0s7AAC,13,3,Paul Partner,"Accusage, Inc.",Mid-Market,Salt Lake City,UT,84119,USA,Healthcare & Life Sciences,0,Warm,100
9/9/2024,10/9/2024,28968238.8864,0,006al000004i3sVAAQ,001al00000jXbj5AAC,Reed-Miller-New Business-2024-September-226k,Proposal/Quote,75,New Business,,BestCase,005al000003E0tDAAS,13,3,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,48
9/9/2024,10/22/2024,25227592.7904,0,006al000004i3spAAA,001al00000jXbhwAAC,Hicks-Guerra-New Business-2024-September-231k,Qualification,20,New Business,,Pipeline,005al000003E0tmAAC,13,3,Wes Chopra,Hicks-Guerra,Small Business,Dallas,TX,75201,USA,Banking,,,35
9/9/2024,9/25/2024,31663051.2,0,006al000004i3saAAA,001al00000jXbjVAAS,"Smith, Ashley and Santiago-New Business-2024-September-217k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tDAAS,13,3,Xavier Acme,"Smith, Ashley and Santiago",Mid-Market,Logan City,QLD,4114,Australia,Retail,,,62
9/8/2024,9/27/2024,23764743.2682,0,006al000004i3sXAAQ,001al00000jXbjAAAS,Gentry-Wilkinson-New Business-2024-September-212k,Proposal/Quote,75,New Business,,BestCase,005al000003E0tIAAS,13,3,Carrie Olson,Gentry-Wilkinson,Partner,Paris,√éle-de-France,75001,France,Manufacturing,,,59
9/8/2024,8/25/2024,856306.836,0,006al000004i3mqAAA,001al00000jXbiWAAS,Simpson LLC-New Business-2024-September-6k,Negotiation,90,New Business,,Forecast,005al000003E0s8AAC,13,3,Lauren Bailey,Simpson LLC,Small Business,Yokohama,Kanagawa,220-0001,Japan,Technology,,,92
9/8/2024,10/16/2024,814361.625,0,006al000004i3pfAAA,001al00000jXbiKAAS,Sherman-Hernandez-Add-On Business-2024-September-5k,Negotiation,90,Add-On Business,,Forecast,005al000003E0tkAAC,13,3,Bob Hodges,Sherman-Hernandez,Small Business,Frankfurt,Hesse,60311,Germany,Technology,,,40
9/8/2024,10/1/2024,969056.946,0,006al000004i3d3AAA,001al00000jXbi3AAC,Garcia-Davidson-New Business-2024-September-6k,Negotiation,90,New Business,,Forecast,005al000003E0tiAAC,13,3,Mark Kingston,Garcia-Davidson,Mid-Market,Fukuoka,Fukuoka,810-0001,Japan,Communications,,,55
9/7/2024,9/22/2024,698571.72,0,006al000004i3dtAAA,001al00000jXbiKAAS,Sherman-Hernandez-Add-On Business-2024-September-5k,Negotiation,90,Add-On Business,,Forecast,005al000003E0tkAAC,13,3,Bob Hodges,Sherman-Hernandez,Small Business,Frankfurt,Hesse,60311,Germany,Technology,,,63
9/7/2024,8/3/2024,638240.1696,0,006al000004i3krAAA,001al00000jXbjYAAS,Silva Ltd-New Business-2024-September-5k,Negotiation,90,New Business,,Forecast,005al000003E0tGAAS,13,3,Andre Mcgee,Silva Ltd,Small Business,Palmerston North,Manawatu-Wanganui,4410,New Zealand,Banking,,,113
9/6/2024,7/26/2024,32654128.0824,0,006al000004i3sdAAA,001al00000jXbjbAAC,Williams LLC-New Business-2024-September-235k,Proposal/Quote,75,New Business,,BestCase,005al000003E0tJAAS,13,3,Deanna Marsh,Williams LLC,Partner,Kobe,Hyogo,650-0001,Japan,Technology,,,120
9/5/2024,8/10/2024,834809.976,0,006al000004i3mKAAQ,001al00000jXbiCAAS,"Davenport, Taylor and Melton-New Business-2024-September-5k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tnAAC,13,3,Andrea Bowden,"Davenport, Taylor and Melton",Mid-Market,San Jose,CA,95101,USA,Telecommunications,,,104
9/5/2024,8/26/2024,753476.3775,0,006al000004i3qVAAQ,001al00000jXbkDAAS,"Jimenez, Barnes and Blanchard-New Business-2024-September-6k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tIAAS,13,3,Carrie Olson,"Jimenez, Barnes and Blanchard",Small Business,Logan City,QLD,4114,Australia,Retail,,,88
9/5/2024,10/12/2024,7444819.9584,0,006al000004i3SHAAY,001al00000jXbjcAAC,"Salas, Olson and Cole-New Business-2024-September-55k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tKAAS,13,3,James Harrington,"Salas, Olson and Cole",Mid-Market,Adelaide,SA,5000,Australia,Retail,,,41
9/5/2024,10/19/2024,30984193.1322,0,006al000004i3seAAA,001al00000jXbjdAAC,"Casey, Chen and Johnson-New Business-2024-September-234k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tLAAS,13,3,Janet Martinez,"Casey, Chen and Johnson",Mid-Market,Napier-Hastings,Hawke's Bay,4110,New Zealand,Communications,,,34
9/5/2024,8/19/2024,606589.335,0,006al000004i3myAAA,001al00000jXbjfAAC,"Gibson, Stevens and Burch-New Business-2024-September-5k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tNAAS,13,3,Lisa Hartman,"Gibson, Stevens and Burch",Mid-Market,Perth,WA,6000,Australia,Banking,,,95
9/5/2024,8/15/2024,891836.55,0,006al000004i3pEAAQ,001al00000jXbjGAAS,"Brown, Ellison and Rodriguez-New Business-2024-September-5k",Negotiation,90,New Business,,Forecast,005al000003E0tOAAS,13,3,Mark Mayo,"Brown, Ellison and Rodriguez",Mid-Market,Turin,Piedmont,10100,Italy,Retail,,,99
9/5/2024,9/29/2024,678197.8368,0,006al000004i3rUAAQ,001al00000jXbiFAAS,Ruiz-Burns-New Business-2024-September-6k,Negotiation,90,New Business,,Forecast,005al000003E0tnAAC,13,3,Andrea Bowden,Ruiz-Burns,Partner,Dallas,TX,75201,USA,Telecommunications,,,54
9/5/2024,9/22/2024,28782017.3718,0,006al000004i3skAAA,001al00000jXbiDAAS,"Butler, Macdonald and Brown-New Business-2024-September-256k",Negotiation,90,New Business,,Forecast,005al000003E0tnAAC,13,3,Andrea Bowden,"Butler, Macdonald and Brown",Small Business,Nelson,Nelson,7010,New Zealand,Technology,,,61
9/5/2024,9/21/2024,6239771.3664,0,006al000004i3SMAAY,001al00000jXbjLAAS,Meza Group-New Business-2024-July-61k,Negotiation,90,New Business,,Forecast,005al000003E0tGAAS,13,3,Andre Mcgee,Meza Group,Partner,New York,NY,10001,USA,Healthcare & Life Sciences,,,62
9/4/2024,8/31/2024,6167145.6,0,006al000004hvEdAAI,001al00000jXbgyAAC,Tyconet - Add-On Business - 54K,Discovery,35,Add-On Business,Marketing Event,BestCase,005al000003E0s2AAC,13,3,Cindy Central,Tyconet,Partner,King,WA,98109,USA,Financial Services,370000000,Hot,82
9/4/2024,10/4/2024,15193721.09376,0,006al000004i3KXAAY,001al00000jXbhjAAC,"Biospan, LLC. - New Business - 111K",Qualification,20,New Business,Marketing Event,Pipeline,005al000003DxgTAAS,13,3,John Demby,"Biospan, LLC.",Mid-Market,Shanghai,,200030,China,Healthcare & Life Sciences,1250000000,Warm,48
9/4/2024,10/2/2024,9057906,0,006al000004i3KJAAY,001al00000jXbhjAAC,"Biospan, LLC. - Services - 68K",Proposal/Quote,75,Services,Cold Call,BestCase,005al000003DxgTAAS,13,3,John Demby,"Biospan, LLC.",Mid-Market,Shanghai,,200030,China,Healthcare & Life Sciences,1250000000,Warm,50
9/4/2024,9/19/2024,3270267,0,006al000004i3BcAAI,001al00000jXbgnAAC,Allied Technologies - Add-On Business - 26K,Discovery,35,Add-On Business,Marketing Event,BestCase,005al000003E0rMAAS,13,3,Bill South,Allied Technologies,Partner,Multnomah,OR,97233,USA,Technology,5600000000,Warm,63
9/4/2024,8/1/2024,738274.2048,0,006al000004i3YSAAY,001al00000jXbhqAAC,"Accusage, Inc.-Add-On Business-2024-September-5k",Negotiation,90,Add-On Business,,Forecast,005al000003E0s7AAC,13,3,Paul Partner,"Accusage, Inc.",Mid-Market,Salt Lake City,UT,84119,USA,Healthcare & Life Sciences,0,Warm,112
9/4/2024,9/25/2024,2828925,0,006al000004i3KPAAY,001al00000jXbh2AAC,Gusto Manufacturing - New Business - 18K,Proposal/Quote,75,New Business,Website,BestCase,005al000003DxgTAAS,13,3,John Demby,Gusto Manufacturing,Mid-Market,Madison,WI,53706,USA,Technology,550000000,Warm,57
9/4/2024,9/27/2024,7907328,0,006al000004hvEMAAY,001al00000jXbh0AAC,Goodman Imports - Add-On Business - 52K,Negotiation,90,Add-On Business,Data.com,Forecast,005al000003E0s7AAC,13,3,Paul Partner,Goodman Imports,Small Business,Hoboken,NJ,07030,USA,Retail,83000000,Warm,55
9/3/2024,10/14/2024,599352.0588,0,006al000004i3lVAAQ,001al00000jXbjLAAS,Meza Group-New Business-2024-August-5k,Qualification,20,New Business,,Pipeline,005al000003E0tGAAS,13,3,Andre Mcgee,Meza Group,Partner,New York,NY,10001,USA,Healthcare & Life Sciences,,,37
9/3/2024,10/16/2024,858561.5808,0,006al000004i3ojAAA,001al00000jXbjjAAC,Brown LLC-New Business-2024-August-6k,Negotiation,90,New Business,,Forecast,005al000003E0tEAAS,13,3,Yvette Acme,Brown LLC,Partner,D√ºsseldorf,North Rhine-Westphalia,40210,Germany,Banking,,,35
9/3/2024,8/12/2024,835089.75,0,006al000004i3sCAAQ,001al00000jXbipAAC,Farmer-Logan-New Business-2024-August-5k,Proposal/Quote,75,New Business,,BestCase,005al000003E0s9AAC,13,3,Larry Baxter,Farmer-Logan,Partner,Lille,Hauts-de-France,59000,France,Banking,,,100
9/2/2024,9/11/2024,788915.6352,0,006al000004i3YlAAI,001al00000jXbjYAAS,Silva Ltd-New Business-2024-August-5k,Negotiation,90,New Business,,Forecast,005al000003E0tGAAS,13,3,Andre Mcgee,Silva Ltd,Small Business,Palmerston North,Manawatu-Wanganui,4410,New Zealand,Banking,,,69
9/2/2024,7/26/2024,797828.625,0,006al000004i3dBAAQ,001al00000jXbiDAAS,"Butler, Macdonald and Brown-New Business-2024-August-5k",Proposal/Quote,75,New Business,,BestCase,005al000003E0tnAAC,13,3,Andrea Bowden,"Butler, Macdonald and Brown",Small Business,Nelson,Nelson,7010,New Zealand,Technology,,,116
9/1/2024,7/22/2024,27412831.215,0,006al000004i3MgAAI,001al00000jXbh4AAC,AJC Corporation-Add-On Business-2024-August-209k,Negotiation,90,Add-On Business,,Forecast,005al000003E0rLAAS,13,3,Ely East,AJC Corporation,Mid-Market,Los Angeles,CA,90035,USA,Technology,240000000,Warm,119
9/1/2024,8/25/2024,23745228.8535,0,006al000004i3sgAAA,001al00000jXbjPAAS,Powell and Sons-New Business-2024-August-177k,Discovery,35,New Business,,BestCase,005al000003E0tKAAS,13,3,James Harrington,Powell and Sons,Partner,Yokohama,Kanagawa,220-0001,Japan,Banking,,,85
9/1/2024,8/17/2024,6864858,0,006al000004i3IRAAY,001al00000jXbgjAAC,Universal Services - Add-On Business - 42K,Negotiation,90,Add-On Business,Referral,Forecast,005al000003DxgTAAS,13,3,John Demby,Universal Services,Small Business,Clark,NV,89119,USA,Financial Services,460000000,Warm,93
9/1/2024,9/5/2024,5191560,0,006al000004i3ExAAI,001al00000jXbh9AAC,Advanced Communications - Add-On Business - 40K,Discovery,35,Add-On Business,Social Media,BestCase,005al000003DxgTAAS,13,3,John Demby,Advanced Communications,Partner,West Warwick,RI,02893,USA,Communications,5000000,Hot,74
9/1/2024,7/31/2024,565671.7737,0,006al000004i3jvAAA,001al00000jXbjAAAS,Gentry-Wilkinson-New Business-2024-August-4k,Qualification,20,New Business,,Pipeline,005al000003E0tIAAS,13,3,Carrie Olson,Gentry-Wilkinson,Partner,Paris,√éle-de-France,75001,France,Manufacturing,,,110
9/1/2024,9/11/2024,674538.5394,0,006al000004i3k2AAA,001al00000jXbhsAAC,Fletcher and Sons-New Business-2024-August-5k,Negotiation,90,New Business,,Forecast,005al000003E0tmAAC,13,3,Wes Chopra,Fletcher and Sons,Small Business,Nantes,Pays de la Loire,44000,France,Technology,,,68
9/1/2024,8/7/2024,698011.776,0,006al000004i3hJAAQ,001al00000jXbhwAAC,Hicks-Guerra-New Business-2024-August-5k,Qualification,20,New Business,,Pipeline,005al000003E0tmAAC,13,3,Wes Chopra,Hicks-Guerra,Small Business,Dallas,TX,75201,USA,Banking,,,103
8/31/2024,8/8/2024,755281.6128,0,006al000004i3n0AAA,001al00000jXbidAAC,Bryant-Thomas-Add-On Business-2024-August-5k,Negotiation,90,Add-On Business,,Forecast,005al000003E0tjAAC,13,3,James Wu,Bryant-Thomas,Partner,Seville,Andalusia,41001,Spain,Technology,,,101
8/31/2024,9/28/2024,789714.5949,0,006al000004i3k9AAA,001al00000jXbiGAAS,Morton LLC-New Business-2024-August-6k,Proposal/Quote,75,New Business,,BestCase,005al000003E0tnAAC,13,3,Andrea Bowden,Morton LLC,Mid-Market,Phoenix,AZ,85001,USA,Manufacturing,,,50
8/31/2024,8/10/2024,664484.2776,0,006al000004i3j8AAA,001al00000jXbkBAAS,Mann-Faulkner-New Business-2024-August-5k,Qualification,20,New Business,,Pipeline,005al000003E0tGAAS,13,3,Andre Mcgee,Mann-Faulkner,Small Business,Newcastle,NSW,2300,Australia,Telecommunications,,,99
8/31/2024,8/17/2024,6940533.6,0,006al000004i3N9AAI,001al00000jXbguAAC,UlyssesNet - New Business - 52K,Discovery,35,New Business,Referral,BestCase,005al000003E0s7AAC,13,3,Paul Partner,UlyssesNet,Partner,King,WA,98117,USA,Technology,480000000,Warm,92
8/30/2024,7/24/2024,721945.224,0,006al000004i3qxAAA,001al00000jXbk9AAC,"Horton, Weeks and Martin-New Business-2024-August-6k",Negotiation,90,New Business,,Forecast,005al000003E0tEAAS,13,3,Yvette Acme,"Horton, Weeks and Martin",Small Business,San Jose,CA,95101,USA,Manufacturing,,,115
8/29/2024,9/27/2024,663648.6384,0,006al000004i3mhAAA,001al00000jXbiVAAS,Steele Inc-New Business-2024-August-5k,Proposal/Quote,75,New Business,,BestCase,005al000003E0s8AAC,13,3,Lauren Bailey,Steele Inc,Partner,Yokohama,Kanagawa,220-0001,Japan,Technology,,,49
8/29/2024,9/16/2024,842336.352,0,006al000004i3r7AAA,001al00000jXbj5AAC,Reed-Miller-New Business-2024-August-5k,Negotiation,90,New Business,,Forecast,005al000003E0tDAAS,13,3,Xavier Acme,Reed-Miller,Mid-Market,Essen,North Rhine-Westphalia,45127,Germany,Technology,,,60
8/29/2024,9/26/2024,20095136.127,0,006al000004i3FOAAY,001al00000jXbggAAC,General Utilities-Add-On Business-2024-August-193k,Proposal/Quote,75,Add-On Business,,BestCase,005al000003DxgTAAS,13,3,John Demby,General Utilities,Mid-Market,Chicago,IL,60661,USA,Communications,9300000000,Warm,50
8/29/2024,8/28/2024,780044.0076,0,006al000004i3IWAAY,001al00000jXbhoAAC,Assurity Corporation-Add-On Business-2024-August-5k,Negotiation,90,Add-On Business,,Forecast,005al000003DxgTAAS,13,3,John Demby,Assurity Corporation,Mid-Market,London,,E14 5JP,UK,Financial Services,42278000000,Hot,79
8/29/2024,9/20/2024,896884.5006,0,006al000004i3kFAAQ,001al00000jXbk8AAC,Ramirez-Hill-New Business-2024-August-6k,Proposal/Quote,75,New Business,,BestCase,005al000003E0tDAAS,13,3,Xavier Acme,Ramirez-Hill,Mid-Market,Dallas,TX,75201,USA,Manufacturing,,,56
8/29/2024,9/30/2024,687076.236,0,006al000004i3s1AAA,001al00000jXbjNAAS,Erickson Ltd-New Business-2024-August-5k,Proposal/Quote,75,New Business,,BestCase,005al000003E0tIAAS,13,3,Carrie Olson,Erickson Ltd,Mid-Market,Adelaide,SA,5000,Australia,Banking,,,46
8/29/2024,9/22/2024,818995.8942,0,006al000004i3rpAAA,001al00000jXbjnAAC,"White, Williams and Lewis-New Business-2024-August-6k",Negotiation,90,New Business,,Forecast,005al000003E0tIAAS,13,3,Carrie Olson,"White, Williams and Lewis",Mid-Market,Paris,Ile de France,75001,France,Banking,,,54
8/29/2024,7/24/2024,609422.2596,0,006al000004i3n9AAA,001al00000jXbjZAAS,Buck Inc-New Business-2024-August-4k,Qualification,20,New Business,,Pipeline,005al000003E0tHAAS,13,3,Anita Gonzalez,Buck Inc,Mid-Market,Dunedin,Otago,9016,New Zealand,Manufacturing,,,114
8/29/2024,8/16/2024,674388.5148,0,006al000004i3jWAAQ,001al00000jXbinAAC,Hutchinson LLC-New Business-2024-August-6k,Negotiation,90,New Business,,Forecast,005al000003E0s9AAC,13,3,Larry Baxter,Hutchinson LLC,Small Business,Seville,Andalusia,41001,Spain,Banking,,,91
8/29/2024,7/18/2024,4679566.749,0,006al000004i3QqAAI,001al00000jXbhsAAC,Fletcher and Sons-New Business-2024-August-34k,Discovery,35,New Business,,BestCase,005al000003E0tmAAC,13,3,Wes Chopra,Fletcher and Sons,Small Business,Nantes,Pays de la Loire,44000,France,Technology,,,120
8/28/2024,10/13/2024,19796526.1494,0,006al000004i3sYAAQ,001al00000jXbiwAAC,Simpson LLC-New Business-2024-August-166k,Discovery,35,New Business,,BestCase,005al000003E0thAAC,13,3,Chris Post,Simpson LLC,Small Business,Bilbao,Basque Country,48001,Spain,Retail,,,32
8/28/2024,9/7/2024,7804971.8208,0,006al000004i3TFAAY,001al00000jXbixAAC,"Davis, Rogers and Butler-New Business-2024-August-55k",Qualification,20,New Business,,Pipeline,005al000003E0thAAC,13,3,Chris Post,"Davis, Rogers and Butler",Small Business,Dunedin,Otago,9016,New Zealand,Retail,,,68
8/27/2024,8/18/2024,9134586.45,0,006al000004i3FHAAY,001al00000jXbgiAAC,Morpon Brothers - New Business - 76K,Qualification,20,New Business,Cold Call,Pipeline,005al000003DxgTAAS,13,3,John Demby,Morpon Brothers,Partner,Sydney,NSW,2007,Australia,Retail,5000000,Warm,87
8/27/2024,8/17/2024,23629881.7755,0,006al000004i3snAAA,001al00000jXbiOAAS,"King, Schmidt and Mosley-New Business-2024-August-225k",Qualification,20,New Business,,Pipeline,005al000003E0tkAAC,13,3,Bob Hodges,"King, Schmidt and Mosley",Small Business,Chicago,IL,60007,USA,Banking,,,88
8/27/2024,8/12/2024,16042930.2,0,006al000004i3EwAAI,001al00000jXbgvAAC,Permadyne - Add-On Business - 114K,Discovery,35,Add-On Business,Marketing Event,BestCase,005al000003DxgTAAS,13,3,John Demby,"Permadyne GmbH, LTD",Partner,Genève,,1205,Switzerland,Healthcare & Life Sciences,850000000,Warm,93
8/27/2024,8/13/2024,598540.2984,0,006al000004i3rfAAA,001al00000jXbjJAAS,"Smith, Pearson and Moore-New Business-2024-August-4k",Qualification,20,New Business,,Pipeline,005al000003E0tEAAS,13,3,Yvette Acme,"Smith, Pearson and Moore",Mid-Market,Philadelphia,PA,19019,USA,Retail,,,92
8/27/2024,7/28/2024,531392.4,0,006al000004i3iMAAQ,001al00000jXbhsAAC,Fletcher and Sons-New Business-2024-August-3k,Discovery,35,New Business,,BestCase,005al000003E0tmAAC,13,3,Wes Chopra,Fletcher and Sons,Small Business,Nantes,Pays de la Loire,44000,France,Technology,,,108
8/27/2024,9/12/2024,776172.375,0,006al000004i3nVAAQ,001al00000jXbixAAC,"Davis, Rogers and Butler-New Business-2024-August-5k",Qualification,20,New Business,,Pipeline,005al000003E0thAAC,13,3,Chris Post,"Davis, Rogers and Butler",Small Business,Dunedin,Otago,9016,New Zealand,Retail,,,62
8/27/2024,9/28/2024,27887251.1742,0,006al000004i3siAAA,001al00000jXbiEAAS,Hines Ltd-New Business-2024-August-218k,Qualification,20,New Business,,Pipeline,005al000003E0tnAAC,13,3,Andrea Bowden,Hines Ltd,Mid-Market,Nice,Provence-Alpes-C√¥te d'Azur,06000,France,Technology,,,46
8/27/2024,8/30/2024,834562.872,0,006al000004i3lqAAA,001al00000jXbihAAC,Gibson Inc-New Business-2024-August-5k,Qualification,20,New Business,,Pipeline,005al000003E0tjAAC,13,3,James Wu,Gibson Inc,Partner,Philadelphia,PA,19019,USA,Retail,,,75
8/27/2024,9/7/2024,12330837.39888,0,006al000004i3EmAAI,001al00000jXbgYAAS,"Datanet, Inc. - New Business - 91K",Qualification,20,New Business,Referral,Pipeline,005al000003DxgTAAS,13,3,John Demby,"Datanet, Inc.",Partner,New York,NY,10002,USA,Communications,210000000,Warm,67
8/26/2024,9/17/2024,533596.635,0,006al000004i3nqAAA,001al00000jXbjGAAS,"Brown, Ellison and Rodriguez-New Business-2024-August-4k",Discovery,35,New Business,,BestCase,005al000003E0tOAAS,13,3,Mark Mayo,"Brown, Ellison and Rodriguez",Mid-Market,Turin,Piedmont,10100,Italy,Retail,,,56
8/26/2024,9/9/2024,8894722.32,0,006al000004i3ElAAI,001al00000jXbgsAAC,Towson Inc. - Add-On Business - 72K,Discovery,35,Add-On Business,Cold Call,BestCase,005al000003DxgTAAS,13,3,John Demby,Towson Inc.,Mid-Market,Alameda,CA,94601,USA,Retail,7100000,Warm,64
